url,date,title,text
https://en.wikinews.org//wiki/Hong_Kong_protesters_surround_downtown_police_complex,2019-06-23,Hong Kong protesters surround downtown police complex,"Sunday, June 23, 2019  


On Friday, thousands of Hong Kong protesters wearing black clothes, face masks, and helmets gathered around Hong Kong's principal police complex, blocking the exits as they chanted slogans and threw eggs. This comes after weeks of protests against a proposed change to Hong Kong's extradition law that would allow the Chinese government to remove people who had been accused of crimes from Hong Kong to the mainland.


The protest began outside the Legislative Council Complex but later moved a few blocks to the Hong Kong Police Headquarters, with some protesters heading for Revenue Tower instead.


The bill in question would allow people living in or visiting Hong Kong, including fugitives, to be removed to mainland China and subjected to its legal system, which the BBC describes as ""marred by allegations of torture, forced confessions and arbitrary detentions.""


The bill was suspended after last week's protests, one of which drew two million people. Hong Kong student groups had given the government until Thursday to throw it out entirely, but this deadline was not met.


Protesters' demands include investigation of alleged police violence against protesters on June 12, the release and dropping of charges against protesters who were arrested, that the government cease referring to the protests as ""riots,"" and complete dismissal of the extradition bill. They had asked Hong Kong Chief Executive Carrie Lam, who is supported by the mainland Chinese government, to resign from her position, but this has been dropped from the list of demands. Legal and religious groups have also called for the bill to be dropped.


The British relinquished control of Hong Kong to China in 1997. Since then, the territory has been governed under the ""one country, two systems"" model, meaning the Chinese government has allowed Hong Kong citizens more freedom than people in the rest of the country. Specifically, Hong Kong has its own legislature, justice system and remains under a capitalist economic system.


"
"https://en.wikinews.org//wiki/New_Hampshire_crash_kills_seven,_including_former_US_Marines",2019-06-24,"New Hampshire crash kills seven, including former US Marines","Monday, June 24, 2019 


On Friday, on Route 2 in Randolph, New Hampshire, United States, a pickup truck and a group of ten motorcycles collided, the truck catching fire in the process. The incident left seven motorcyclists dead; the official cause of death reportedly was ""blunt trauma.""  The victims were reportedly members and supporters of the motorcycle club Marine JarHeads MC, which includes both veterans of the United States Marines and their spouses.


According to Coös County Attorney John McCormick on Saturday, the truck driver was identified as commercial driver Volodoymyr Zhukovskyy. The pickup had been towing a flatbed trailer.  The deceased victims were officially identified as Michael Ferazzi, Albert Mazza, Desma Oakes, Aaron Perry, Daniel Pereira, and Joanne and Edward Corr. Three other cyclists were hospitalized.


After the names of the victims were released, New Hampshire governor Chris Sununu declared flags would be flown at half-mast on Monday — today — in their honor. A memorial was held for the group as part of a Blessing of the Bikes ceremony this weekend in Columbia, New Hampshire. Marine Corps and United States flags were also left at and near the scene of the crash.  As of Saturday the crash was being investigated by both state police and the National Transportation Safety Board, and as of yesterday no arrests nor charges were reported. A GoFundMe campaign has been set up to pay for funeral costs and medical expenses.


"
https://en.wikinews.org//wiki/Driver_in_New_Hampshire_multi-motorcycle_crash_pleads_not_guilty,2019-06-28,Driver in New Hampshire multi-motorcycle crash pleads not guilty,"Friday, June 28, 2019 


Acting via his lawyers, Volodoymyr Zhukovskyy, 23, pleaded not guilty on Tuesday to seven counts of negligent homicide in New Hampshire, United States.  Zhukovskyy waived arraignment and did not physically appear in court. According to police and county officials, Zhukovskyy was driving a pickup truck ""erratically and across the double-yellow center line"" on U.S. Route 2 in Randolph, New Hampshire on the night of June 21 and struck a group of motorcycles, killing seven riders and injuring three more.


Travis Hood, who witnessed the collision, said ""I don't really don't know what he was doing [...] The truck pretty much was like in the middle of the yellow line, and the guy pretty much cleaned out the whole — the bikes were riding side-by-side, and the guy cleaned out pretty much every bike that was there besides one of them.""


Zhukovskyy was arrested Monday at his home in the neighboring state of Massachusetts and waived extradition to New Hampshire.


According to police in Baytown, Texas, Zhukovskyy has been involved in traffic collisions before. Reportedly, he struck a guard rail on June 3 and flipped the Mack truck he had been driving on its side.  According to investigators, Zhukovskyy said he had over-corrected after being cut off by another driver, and he was not cited for the incident.  The Associated Press reports Zhukovskyy has also been stopped for suspicion of driving while inebriated.


The court determined Zhukovskyy's driving history rendered him a danger to himself or to the public. For this reason, he was not granted bail. His trial has been scheduled for November.


"
"https://en.wikinews.org//wiki/Charlottesville,_Virginia_killer_sentenced_to_life_in_prison",2019-07-01,"Charlottesville, Virginia killer sentenced to life in prison","Monday, July 1, 2019 


On Friday, United States Federal District Judge Michael Urbanski sentenced Ohio man James Alex Fields, now 22, to life in prison without the possibility of parole for driving his car into a crowd of people who were counter-protesting against white supremacists attending the August 2017 Unite the Right rally in Charlottesville, Virginia. 


In that event, Fields, a self-described Neo-Nazi, killed a woman named Heather Heyer and injured at least nineteen others.


The hearings and motions leading up to the announcement included video footage of the collision between Fields' car and the crowd, testimony from eyewitnesses, an apology from Fields, and requests for leniency from Fields' lawyers, who argued his history of mental illness.


Last March, Fields made an arrangement with prosecutors to plead guilty to 29 out of 30 federal hate crime charges on condition they would not seek the death penalty. Susan Bro, Heather Heyer's mother, told reporters she considered the deal acceptable, saying executing Fields would not bring her daughter back.


The Unite the Right rally drew national attention within the United States partly because President Donald Trump claimed there were ""fine people on both sides,"" meaning both the white supremacists and the counter-protesters, for which he was criticized.


This sentence applies to the federal charges against Fields, those issued by the United States' central government. He has already been found guilty of criminal charges under the laws of the State of Virginia, with a jury-recommended sentence of life plus 419 years and fines of nearly half a million US dollars.  State sentencing has been scheduled for July.


"
"https://en.wikinews.org//wiki/Tunisian_Prime_Minister_signs_decree_to_ban_face_veils_in_public_institutions,_government_offices",2019-07-08,"Tunisian Prime Minister signs decree to ban face veils in public institutions, government offices","Monday, July 8, 2019 

On Friday, Youssef Chahed, the Prime Minister of Tunisia, signed a government decree banning anyone wearing a niqab from entering a public institution or government offices.  A niqab is a face-veil, which covers almost the entire face, and is commonly worn by Muslim females as a religious garment.


""Chahed signed a government decree that bars any person with an undisclosed face from access to public headquarters, administrations, institutions, for security reasons"", a government official said.  This decision comes after a couple of suicide bombings took place in the country's capital, Tunis, last month.  Reportedly, two people were killed and at least eight people were injured in a suicide bombing that happened on June 27.  According to eyewitness reports, the suicide bomber wore a face veil covering, the niqab.  In the span of one week, at least three suicide bombings took place in Tunisia.  The militant organisation, the Islamic State of Iraq and the Levant, claimed responsibility for all three attacks.


Speaking to Agence France-Presse, the president of the Tunisian League for the Defence of Human Rights, Jamel Msallem, said, ""We are for the freedom to dress, but today with the current situation and the terrorist threats in Tunisia and across the region we find justifications for this decision"".  A member of the Tunisian Parliament, Samir Dilou said, ""Tunisia is facing terrorist attacks, so every measure which is led by security motives is understandable"".


After an attack in the capital city in 2015, a bill was proposed in 2016 for banning the niqab, but was not passed.  Souhail Alouini, a member of Parliament, said, ""We proposed a bill in 2016 about this subject and it has still not been debated [...] Maybe it is time now.""


Tunisia's neighbouring Muslim-majority African countries including Algeria and Morocco have cited security concerns to impose bans on niqabs.  Previously, another Islamic religious garment, the hijab, was banned in Tunisian public offices during Zine El Abidine Ben Ali's Presidency.  That ban was lifted in 2011.
"
"https://en.wikinews.org//wiki/Benin,_Nigeria_join_African_Union_continental_free_trade_bloc",2019-07-10,"Benin, Nigeria join African Union continental free trade bloc","Wednesday, July 10, 2019 


Leaders of African Union (AU) member states met in Niamey, Niger's capital, for an AU summit where on Sunday Presidents Muhammadu Buhari of Nigeria and Patrice Talon of Benin signed the African Continental Free Trade Area (AfCFTA) agreement.


Nigeria previously announced it planned to join the AfCFTA in the week leading up to the summit. AU trade and industry commissioner Albert Muchanga announced Benin was to join. The commissioner said, ""We haven't yet agreed on rules of origin and tariff con[c]essions, but the framework we have is enough to start trading on July 1, 2020"".


Niger's president Mahamadou Issoufou said, ""Nigeria is Africa's biggest economy and most populous country. Without Nigeria the free trade zone would've been handicapped.""


The agreement seeks to remove tariffs on 90 percent of commodities and better intregrate African economies.


At the opening of the AU summit, AU chairperson President Abdel Fattah el-Sisi of Egypt said, ""The success of the AfCFTA will be the real test to achieve the economic growth that will turn our people's dream of welfare and quality of life into a reality"".


With Sunday's signings, all but one of the member states of the 55-member AU have signed on to the agreement, with Eritrea the only state unsigned. African leaders have negotiated the deal over the last four years. While 54 nations have signed onto the AfCFTA, only 27 have ratified the agreement.


While many transactions in Africa occur using U.S. dollars or euros, the AU announced an electronic pan-African payment system.
African Export–Import Bank president Okey Oramah said the use of third-party currencies ""costs Africa between $5 and $7 billion,"" further saying, ""Beyond that, it also reduces trade because Africa has a scarcity of foreign exchange.""


There are reportedly 1.3 billion people in the free trade area, with the combined economies of the countries worth US$3.4 trillion. One of the stated goals of AfCFTA is to encourage more intra-Africa trade. Currently about 16–17 percent of African trade occurs between African countries. This is in contrast to the European Union members, where intra-European trade accounts for over 60 percent of trade.


The International Monetary Fund said in May the AfCFTA might be for African countries comparable to the European and North American trade blocs as an ""economic game changer"".


Seven members states had bid to host the AfCFTA secretariat, the operational organ of the free trade agreement, with Ghana winning the bid.


"
https://en.wikinews.org//wiki/Louisiana_declares_state_of_emergency_as_Tropical_Storm_Barry_approaches_U.S._coast,2019-07-12,Louisiana declares state of emergency as Tropical Storm Barry approaches U.S. coast,"Friday, July 12, 2019 


The governor of Louisiana, a U.S. state on the Gulf of Mexico, declared a state of emergency for the state on Thursday, with Tropical Storm Barry approaching the coast.


Governor John Bel Edwards addressed the public: ""No one should take this storm lightly. As we know all too well in Louisiana, low intensity does not necessarily mean low impact."" He said he has arranged for 3000 of the National Guard to be available and has search and rescue teams at the ready and has requested U.S. President Donald Trump declare a state of emergency in Lousiana on the federal level.


The mayor of New Orleans, LaToya Cantrell, advised residents of her city to make plans and shelter in place.  Residents of some other areas, such as Jefferson Parish, have been instructed to evacuate.


According to the United States National Hurricane Center, Tropical Storm Barry could develop into a hurricane as soon as Friday.  Meteorologists predict landfall Saturday morning.


Although its winds are only predicted to reach about 75 miles per hour (120 kph), the National Weather Service has issued a flash flood warning covering an area from Gulfport, Mississippi, to New Orleans and other forecasters predicted a storm surge of three to six feet (one to two meters).


As of midday Thursday, the storm was about 90 miles (145 km) south of the coast and moving at roughly five miles per hour (eight kilometers per hour).


The city of New Orleans already sustained heavy rains earlier this week, with flooding.  New Orleans and Jefferson Parish officials have said they are not concerned about the levees, which have about five or six feet of leeway for rising water.


"
https://en.wikinews.org//wiki/Earthquake_injures_25_people_in_southern_Philippines,2019-07-15,Earthquake injures 25 people in southern Philippines,"Monday, July 15, 2019 


At 4:42 local time on Saturday (2024 Friday, UTC), an earthquake struck Surigao del Sur, Philippines, injuring at least 25 people and damaging churches, houses, and other infrastructure, according to Philippine officials.


Governor Alexander Pimentel told CNN Philippines the towns damaged were primarily Carrascal, Cantilan, Madrid, Carmen, Lanuza, and Cortes.


According to the Philippine Institute of Volcanology and Seismology (Phivolcs), the epicenter was located roughly nine kilometers (about six miles) east of Carrascal, 73 km (45 miles) north of Tandag City, the capital of Surigao del Sur. Phivolcs reported the earthquake's magnitude was 5.5; United States Geological Survey (USGS) reported 5.8.


Madrid District Hospital in the town of Madrid, which sustained cracks on concrete walls with some pieces falling to the ground, treated 25 wounded people who evacuated to the hospital, CNN Philippines reported the governor said.


Earlier this year, northern Philippines suffered a 6.3 magnitude earthquake causing eleven deaths.


"
https://en.wikinews.org//wiki/Retired_US_Supreme_Court_Justice_John_Paul_Stevens_dies,2019-07-17,Retired US Supreme Court Justice John Paul Stevens dies,"Wednesday, July 17, 2019 


John Paul Stevens, a former associate justice of the US Supreme Court, died yesterday at the age of 99, according to a statement released by the Supreme Court. Stevens died in the evening with his two daughters at his bedside at Holy Cross Hospital in Fort Lauderdale, Florida. The statement ascribed his death to complications from a stroke on Monday.


Stevens was born in 1920 in Chicago, Illinois and studied law at Northwestern University. He was nominated to the Supreme Court in 1975 by President Gerald Ford. Among the most famous opinions written by Stevens was his dissent in the Court's decision to halt Florida recounts in the 2000 US Presidential election, the decision that cemented George W. Bush's victory over Al Gore. Stevens retired from the court in 2010.


""On behalf of the Court and retired Justices,"" wrote Chief Justice John G. Roberts, ""I am saddened to report that our colleague Justice John Paul Stevens has passed away. A son of the Midwest heartland and a veteran of World War II, Justice Stevens devoted his long life to public service, including 35 years on the Supreme Court. He brought to our bench an inimitable blend of kindness, humility, wisdom, and independence. His unrelenting commitment to justice has left us a better nation. We extend our deepest condolences to his children Elizabeth and Susan, and to his extended family"".


"
https://en.wikinews.org//wiki/US_House_of_Representatives_holds_two_Cabinet_officers_in_criminal_contempt_of_Congress,2019-07-20,US House of Representatives holds two Cabinet officers in criminal contempt of Congress,"Saturday, July 20, 2019 


The United States House of Representatives voted to hold two current Cabinet officers, Commerce Secretary Wilbur Ross and Attorney General William Barr, in contempt of Congress, citing their refusal to disclose to Congress documents related to President Donald Trump's attempt to add a citizenship question to the 2020 census. The vote passed primarily along party lines, 230-to-198. Historically, the Department of Justice has not pursued criminal charges against those held in contempt of Congress.


In April, the House Oversight and Reform Committee authorized subpoenas for documents relating to the administration's decision to try to add a question about citizenship to the census, attempting to discern the true reason for the addition of the citizenship question. Barr and Ross, however, refused to hand over the documents. On June 12, minutes before the Oversight Committee voted to refer them to the full House to be held in contempt, Trump formally claimed the documents were subject to executive privilege.


For weeks, the Trump administration has been trying to add the question, ""Is this person a citizen of the United States?"", to the upcoming 2020 census, with the stated rationale of improving enforcement of the 1965 Voting Rights Act. In late June, the United States Supreme Court ruled against its initial attempt, saying the justification presented for the question was ""contrived."" A few days later, on July 2, Trump announced he would drop his bid to add the question, before reversing course the next day and pressing forward. A few days later the administration said he would use an executive order to add the citizenship question to the census, disregarding the Supreme Court's ruling. The administration finally gave up on July 11, arranging instead to provide citizenship information to the Census Bureau from other government agencies.


Only once before has Congress voted to hold a Cabinet officer in contempt while they were in office: Attorney General Eric Holder was held in contempt in 2012 for refusing to turn over documents related to Operation Fast and Furious. People held in contempt of Congress are referred to the Department of Justice for potential criminal prosecution. As Attorney General, Barr leads the Department of Justice. Kerri Kupec, spokeswoman for the Trump administration's Department of Justice, sharply criticized the House's decision, which Ross has referred to as ""gamesmanship"" and a ""stunt"".


The citizenship question was last included in the general census in 1950.


"
https://en.wikinews.org//wiki/Four_teenagers_shot_at_Pennsylvania_graduation_party,2019-07-23,Four teenagers shot at Pennsylvania graduation party,"Tuesday, July 23, 2019 


Early Saturday morning, somewhat after midnight, police in Clairton, Pennsylvania, in the eastern United States, responded to multiple reports of a shooting at a graduation party. Police said over a hundred people attended the party, located in Allegheny County, four of whom were injured in the shooting.


The injured teenagers, three girls and a boy between the ages of 14 and 18, were hospitalized. As of Sunday evening, all four are in stable condition, and no fatalities have emerged from the shooting. The victims have not been identified. 


The backyard party took place at 619 Waddell Avenue, near the local high school. Neighbors told CBS station KDKA-TV that the area is usually quiet. Party-goers still at the scene after the shooting fled when police arrived, according to county police. The police do not have a suspect yet, and the motive remains unknown.


"
https://en.wikinews.org//wiki/Tropical_Depression_Three_of_2019_approaches_Florida_before_dissipating,2019-07-23,Tropical Depression Three of 2019 approaches Florida before dissipating,"Tuesday, July 23, 2019 


Tropical Depression Three formed over the Bahamas this weekend, before heading towards Florida. As of Monday evening, the National Hurricane Center reported the depression had sustained winds of 30 miles per hour (45 kilometers per hour), just nine shy of becoming a tropical storm. If it strengthened, it would be named Tropical Storm Chantal. On Tuesday, however, they reported the depression dissipated off the coast of Florida.


A ""tropical depression"" is a form of tropical cyclone. On the scale used by the NHC for classifying tropical cyclones, a ""tropical depression"" is the weakest form of tropical cyclone.


When it was first detected on Sunday, the depression was given only a one-in-five chance of becoming a tropical storm. By Monday afternoon, this likelihood had risen to a three-in-five chance. If named, it would have become the third named storm of the 2019 Atlantic storm season.


The National Hurricane Center's 5 p.m. update on Monday had the depression 120 miles (195 km) southeast of Florida's West Palm Beach, moving northwest at 13 mph (20 km/h). It was forecast to reach Florida possibly on Wednesday. By Tuesday morning, the storm had dissipated, with an Air Force Reserve survey finding the storm no longer qualified as a ""Tropical Depression"" because it didn't exhibit closed circulation near ground level.


"
"https://en.wikinews.org//wiki/Boris_Johnson_elected_Conservative_leader,_slated_to_be_Britain%27s_next_Prime_Minister",2019-07-24,"Boris Johnson elected Conservative leader, slated to be Britain's next Prime Minister","Wednesday, July 24, 2019 


Conservative Party members voted on Tuesday to elect Boris Johnson — former Foreign Secretary, mayor of London, and member of Parliament — as the new Conservative leader. Current Prime Minister Theresa May is to step down today, with Johnson succeeding her as the Prime Minister of Great Britain.


Johnson competed for the role against Jeremy Hunt, who succeeded him as Foreign Secretary, the United Kingdom's chief diplomat. He won with 92,153 votes, out of roughly 160,000 members of the Conservative Party that were eligible to vote. In his victory speech, Johnson stressed his support for the Brexit movement, and reiterated that he plans on leaving the European Union even if no agreement has been reached regarding future relations. Parliament, however, has repeatedly voted against a ""no deal"" Brexit.


Johnson first entered politics when elected in 2001 as a member of Parliament. He then served eight years as the mayor of London, from 2008 to 2016, before rejoining Parliament. Following the UK's Brexit vote, Theresa May appointed him Foreign Secretary, which he served as until 2018, resigning in protest to May's negotiated Brexit agreement.


Citizens of the United Kingdom do not elect the Prime Minister directly. Rather, the official leader of the party with the most seats in Parliament is appointed Prime Minister by the King or Queen, currently Queen Elizabeth II. In this way, the British Prime Minister is elected indirectly, as the people vote for their members of Parliament.


"
https://en.wikinews.org//wiki/Puerto_Rico_governor_announces_resignation_following_protests,2019-07-28,Puerto Rico governor announces resignation following protests,"Sunday, July 28, 2019 


Ricardo Rosselló Nevares, Puerto Rico's governor, announced his resignation shortly before midnight Wednesday night in an internet video broadcast to the U.S. island territory. Rosselló said he is to leave office next month on August 2 at 5 p.m. local time (2100 UTC). His announcement followed two weeks of protests in the capital, San Juan, over offensive messages about public officials and others.


In his resignation speech, Rosselló said, ""Despite having the democratic mandate of the people who elected me, today I feel that to continue in this position represents difficulty in allowing achieved success to endure."" ((es))Spanish language: ‍A pesar de contar con el mandato del pueblo que democráticamente me eligió, hoy siento que continuar en esta posición representa una dificultad para que el éxito alcanzado perdure.

Protesters called for Rosselló's resignation after revelations he and his staffers sent anti-homosexual and misogynistic comments using Telegram, a messaging app. The Puerto Rico Center for Investigative Journalism obtained the Telegram messages between Rosselló and eleven others and released them publicly on July 13. Messages disparaged a variety of public figures and Hurricane Maria victims. Since the release of the text messages, protests filled the San Juan streets daily.


Rosselló is set to be replaced by Wanda Vázquez Garced, the Secretary of Justice for Puerto Rico. According to the commonwealth's constitution, the Secretary of State would normally succeed the governor, but that office stands vacant following the resignation of Luis Rivera Marín over the scandal.


In a statement, Vázquez said, ""I understand he made the right decision, for the good of both his family and for Puerto Rico, as I let him know [...] He just announced that this resignation will not be effective today. We will be working together to have a responsible and transparent transition process.""


Ricardo Llerandi, Rosselló's chief of staff, also announced his resignation effective next Wednesday, July 31.


Rosselló began serving as Puerto Rico's eleventh governor on January 2, 2017. In addition to stepping down as governor, Rosselló announced he would resign leadership of the New Progressive Party.


"
"https://en.wikinews.org//wiki/Puerto_Rico%27s_governor_Rossell%C3%B3_resigns,_new_governor_sworn_in",2019-08-04,"Puerto Rico's governor Rosselló resigns, new governor sworn in","Sunday, August 4, 2019 

On Friday, Ricardo Rosselló Nevares resigned as the governor of United States commonwealth of Puerto Rico and Pedro Pierluisi was sworn in at 5 p.m. local time (2100 UTC) as Puerto Rico's new governor. The Puerto Rican constitution stipulates the secretary of state succeeds to the governorship following a vacancy, but the post remained unfilled until Pierluisi was appointed to the position.


The exiting governor Rosselló appointed Pierluisi as secretary of state. Earlier on Friday, the commonwealth's House of Representatives confirmed him, but the Senate had not confirmed him. The constitution requires both houses of the Legislative Assembly to confirm nominees. 


Pierluisi said from LA Fortaleza's Hall of Mirrors, ""If the Senate confirms me, I will be governor until 2020. If the Senates does not confirm me, I will be governor until next Wednesday."" ((es))Spanish language: ‍Si el Senado me ratifica, seré gobernador hasta el 2020. Si el Senado no me ratifica, seré gobernador hasta el próximo miércoles The Senate was set to meet on Wednesday, but at nearly the same time as Pierluisi's comments, the Senate announced it would meet on Monday.


Senate President Thomas Rivera Schatz expressed opposition to the swearing-in of Pierluisi, and suggested there were not enough votes in the Senate for his confirmation. One senator, Eduardo Bhatia, said he intended to sue over the controversy.  Carmen Yulín Cruz, the mayor of the capitol city of San Juan, said she would challenge Pierluisi's oath of office in court.


Secretary of Justice Wanda Vázquez Garced, the would-be successor should Pierluisi remain unconfirmed by the Senate, has expressed she is uninterested in taking up the office of governor but would do so if she did succeed to it, according to Reuters.


Pierluisi is the former Puerto Rican non-voting delegate to the U.S. House of Representatives. While Puerto Rico is a commonwealth of the United States, it is not a state and does not get representation in the U.S. Senate, a vote in the U.S. House, nor any vote in the U.S. Electoral College that elects the U.S. President.


"
https://en.wikinews.org//wiki/Wikinews_attends_Texas_Haunters_Convention,2019-08-05,Wikinews attends Texas Haunters Convention,"Monday, August 5, 2019 


Wikinews attended the Texas Haunters Convention on the last weekend of July — July 27–28 — in Mesquite, Texas. The event was held at the Mesquite Convention Center and spanned roughly 35,000 square feet of exhibit and classroom space. Halloween-themed, the event was focused on equipment, techniques, props and costumes used in haunted attractions and home haunts. 


A children's costume contest was held each day, with an array of characters and monsters featured.



An array of classes were on offer, one of which allowed attendees to make a faux shrunken head. In a separate class, instructors taught attendees how to build a 'bubbler' prop, as might be displayed in a spooky laboratory scene. 

 Other classes included:


YouTube personality Mr. CreepyPasta was on hand and did a reading of scary stories. Belly dancing troupe Tribal Evolution performed on Saturday and again that evening at the adults-only Costume Ball.



Local actor and producer Joshua Winch was on hand offering DVD's of his films and promo photos and posters. Winch told Wikinews he began acting in theater 20 years ago and also worked on several film projects as a Production Assistant. Ultimately, he began producing film projects writers would present to him in 2004. Winch said he has produced a great deal of horror-comedy films, but grew tired of reading reviews that his films weren't horror because they had comedic elements. He then approached a director and said, ""I want you to make a pure horror movie."" The result was his recent film, Fall of Grace. Winch said the film has been screened at 14 film festivals and he was named Best Actor at one of those events.  

 
More than 70 vendors were present at the event, coming from various parts of the U.S., including California and Florida. A mobile escape room was onsite and allowed playthroughs for VIP attendees.

"
https://en.wikinews.org//wiki/French_inventor_Franky_Zapata_successfully_crosses_English_Channel_on_jet-powered_hoverboard,2019-08-06,French inventor Franky Zapata successfully crosses English Channel on jet-powered hoverboard,"Tuesday, August 6, 2019  


This Sunday, French inventor Franky Zapata successfully crossed the English Channel on a jet-powered freeflight flying device propelled by turbines and attached to his feet, called Flyboard Air. The 22-mile (35-km) journey took 22 minutes with one refueling about halfway to Dover, England. This success came on the second attempt by the inventor to cross the Channel. This device was invented three years ago and could reportedly serve military assault or logistics purposes.


The flight started at 8:17 a.m. local time (0617 UTC) in Sangatte and finished in St Margaret's at Cliffe near Dover. Zapata flew across the water at over 100 mph (161 km/h). The inventor carried a backpack with kerosene (paraffin} and was escorted by three helicopters. Zapata also made one landing on a boat mid-channel to refill the kerosene fuel in his backpack, a process Zapata described as being tricky because the boat could not be kept still in the moving waters of the Channel.


""Once I managed to stick my heels into the boat, I knew I had done 90% of the work,"" Zapata told French news channel BFM TV.


Strong winds over the Channel presented difficulty during the crossing, Zapata said, adding it required much endurance to manage to stay airborne. ""It's an isometric exercise for the thighs, so it burns — it's quite hard.""


Upon arrival, Zapata told reporters, ""We made a machine three years ago... and now we've crossed the Channel, it's crazy.""


This was Zapata's second attempt to cross the Channel on the Flyboard Air.  On July 25, which was the 110th anniversary of the first plane flight across the Channel by pilot Louis Blériot, Zapata fell into the water after a low-speed collision with the resupply boat.


The inventor previously presented the device at the Bastille Day military parade earlier this year. In that instance, he had been holding a rifle in his hands to show the invention could be utilized for military purposes.


Franky Zapata also invented the original Flyboard, which is propelled by jets of water drawn up by a hose, unlike the Flyboard Air, which uses jets of air.


"
"https://en.wikinews.org//wiki/Gunman_opens_fire_in_El_Paso,_Texas_superstore;_more_than_20_dead",2019-08-08,"Gunman opens fire in El Paso, Texas superstore; more than 20 dead","Thursday, August 8, 2019 


On Saturday morning, a gunman shot shoppers at a Walmart store in the U.S. border city of El Paso, Texas, with the death toll rising to 22 people on Monday, reported officials, with 25 others injured. Police said the suspected gunman surrendered himself to police after being confronted by officers.  The shooting began at 10:39 a.m. local time (1639 UTC), according to police, who said officers arrived at the Walmart six minutes later.


State prosecutors charged the suspect in the shooting with capital murder, they said Sunday — murder carrying the possibility of the death penalty. 


Federal authorities are investigating the shooting as domestic terrorism, according to prosecutor Josh Bash, the U.S. Attorney for the Western District of Texas. Bash characterized the attack as ""designed to intimidate a civilian population, to say the least.""


""We are treating it as a domestic terrorism case, and we're going to do what we do to terrorists in this country, which is deliver swift and certain justice,"" said Bash. Charges of domestic terrorism also carry a possible death penalty at the federal level.


The Walmart, by the Cielo Vista Mall, where the shooting happened is roughly five miles (eight kilometers) from the U.S.–Mexico border crossing between El Paso and Ciudad Juárez, Mexico, separated by the Rio Grande.


According to Mexican President Andrés Manuel López Obrador, six Mexican nationals were killed in the attack, and seven more were injured.  Another report from the Mexican government during the weekend said eight Mexicans died in the attack.  Mexico's Foreign Secretary Marcelo Ebrard said the Mexican government would pressure the U.S. government to provide better protections for Mexicans in the United States.


The foreign minister said Mexico would consider charging the gunman with terrorism against Mexicans and would seek to extradite the gunman to face charges in Mexico. Ebrard said, ""As far as I know, this would be the first case of this type in history"", adding, ""For Mexico, this individual is a terrorist"".


U.S. officials identified the suspect as 21-year-old Patrick Crusius of Allen, Texas, near the city of Dallas.


According to the El Paso mayor, Dee Margo, during the weekend, police were investigating whether a manifesto posted online to the message board 8chan was written by the suspect. In the document, the writer supposes a ""cultural and ethnic replacement brought on by an invasion"" of Hispanic people into the United States.


According to U.S. Attorney Bash, the manifesto if written by the suspect could strengthen the federal government's case: ""The key factor here is that it appears to be an intent to coerce or intimidate a civilian population[...] That's met here.""


El Paso's police chief Greg Allen said late Sunday the police were attributing authorship of the document to Crusius.


According to data from the Gun Violence Archive, the shooting followed four deadly mass shootings in the United States that week, including one in California at a garlic festival in Gilroy, killing three, and another in Chippewa Falls, Wisconsin where at least five died. The El Paso shooting preceded another one less than thirteen hours later in Dayton, Ohio where ten people died. The archive characterizes events where four or more people are killed or injured by gunfire, other than the perpetrator, as a mass shooting.
"
